timestamp,server,cpu_usage,memory_usage,gpu_usage,active_sessions,disk_iops,network_mbps,location
2025-09-10 09:29:41.712752,VDI-PROD-05,78.95302234887586,97.28380127168802,45.71573135227605,176,886,40.18241003878977,DC2
2025-09-10 09:24:41.712752,VDI-PROD-04,93.57112147337445,86.64701026414471,34.36252555618946,169,813,40.586683510826425,O1
2025-09-10 09:19:41.712752,VDI-PROD-01,76.5001438226376,96.46200950551946,59.96335679198743,168,800,42.8305137498859,R3
2025-09-10 09:14:41.712752,VDI-PROD-02,94.68305979086406,97.67473355503785,15.471014436987316,173,880,42.763597876025145,R2
2025-09-10 09:09:41.712752,VDI-PROD-01,75.66329485201084,94.40724658704937,47.124835325368124,166,878,43.633938909492244,R3
2025-09-10 09:04:41.712752,VDI-PROD-01,81.58228301567368,96.13197505100719,16.579875850058702,175,789,37.97143249556523,R2
2025-09-10 08:59:41.712752,VDI-PROD-05,50.951864128453565,71.387324196778,0.0,118,744,29.682534704224363,O1
2025-09-10 08:54:41.712752,VDI-PROD-01,60.037741364367776,62.209512447285704,0.0,132,615,24.698465551771534,O1
2025-09-10 08:49:41.712752,VDI-PROD-01,63.4114005114997,73.94603964132595,0.0,115,591,29.988408057468867,DC2
2025-09-10 08:44:41.712752,VDI-PROD-02,51.520248521984115,62.543103554705084,0.0,123,606,29.35947956404725,DC1
2025-09-10 08:39:41.712752,VDI-PROD-03,37.222517625625855,67.09112508038397,0.0,121,596,26.067384956233298,O2
2025-09-10 08:34:41.712752,VDI-PROD-05,75.9706955585677,65.98999359869718,0.0,126,572,30.335230512407037,R1
2025-09-10 08:29:41.712752,VDI-PROD-05,51.26045948269014,76.61611385873285,0.0,122,561,28.59126008875588,O2
2025-09-10 08:24:41.712752,VDI-PROD-02,63.35535700622267,77.55748868512316,0.0,121,601,30.435159119831432,O1
2025-09-10 08:19:41.712752,VDI-PROD-03,57.18760920418138,70.69588044670166,0.0,125,653,30.8453606357867,R1
2025-09-10 08:14:41.712752,VDI-PROD-02,61.5236421296163,59.27885257698102,0.0,116,749,26.668187371003512,DC2
2025-09-10 08:09:41.712752,VDI-PROD-01,45.88279007855599,76.72580988985442,0.0,132,572,28.242081863988442,O2
2025-09-10 08:04:41.712752,VDI-PROD-01,64.59603441909609,62.88890221444385,0.0,126,490,29.637765260140554,R1
2025-09-10 07:59:41.712752,VDI-PROD-05,57.651928937627716,64.43411329311405,0.0,128,622,31.959247092023457,DC2
2025-09-10 07:54:41.712752,VDI-PROD-03,56.02504124254534,69.53844317147755,0.0,116,564,29.40597566681832,DC2
2025-09-10 07:49:41.712752,VDI-PROD-02,53.730825127874574,52.66599643925115,0.0,124,594,30.109981150930768,R2
2025-09-10 07:44:41.712752,VDI-PROD-02,49.605618856816214,66.20992206274593,0.0,125,648,31.326803624319542,R3
2025-09-10 07:39:41.712752,VDI-PROD-03,66.91746699700596,57.733309007128284,0.0,119,550,27.669127159192314,O2
2025-09-10 07:34:41.712752,VDI-PROD-01,62.237950059573414,59.39458115635845,0.0,116,601,28.692927227702906,DC1
2025-09-10 07:29:41.712752,VDI-PROD-02,89.63057582383331,89.40818151486761,0.0,125,675,27.50780410106909,R2
2025-09-10 07:24:41.712752,VDI-PROD-04,77.97997142636183,86.62115419098785,0.0,115,682,29.21232991900615,R1
2025-09-10 07:19:41.712752,VDI-PROD-01,54.01362107160487,52.31690677837001,0.0,113,543,32.57225659566531,DC2
2025-09-10 07:14:41.712752,VDI-PROD-03,58.262378111206445,63.22238971837846,0.0,122,547,31.262362899233512,DC1
2025-09-10 07:09:41.712752,VDI-PROD-02,67.69411553614671,68.3038226995306,0.0,121,576,29.689696597971214,O1
2025-09-10 07:04:41.712752,VDI-PROD-05,69.05429213737293,51.288408452715046,0.0,114,675,27.14488958710132,R2
2025-09-10 06:59:41.712752,VDI-PROD-01,61.20545913875857,66.64624348522166,0.0,57,256,12.038260994338737,R2
2025-09-10 06:54:41.712752,VDI-PROD-05,34.658523085547806,44.43430254425379,0.0,64,369,17.95518875585708,O1
2025-09-10 06:49:41.712752,VDI-PROD-02,38.646606223744726,38.14345072766666,0.0,58,305,10.810695385840202,HQ
2025-09-10 06:44:41.712752,VDI-PROD-04,14.40257990316578,32.984191987043054,0.0,63,251,13.707579039668172,R1
2025-09-10 06:39:41.712752,VDI-PROD-03,33.35579962564138,38.67744027906667,0.0,62,350,16.503091361222246,DC1
2025-09-10 06:34:41.712752,VDI-PROD-04,54.0495259436243,65.08290810055638,0.0,65,349,15.063975152199871,R3
2025-09-10 06:29:41.712752,VDI-PROD-01,39.203537859114356,23.034285501257095,0.0,72,356,14.891536456846517,R3
2025-09-10 06:24:41.712752,VDI-PROD-02,39.49946567195818,43.16061866269861,0.0,58,237,14.936506987543682,DC2
2025-09-10 06:19:41.712752,VDI-PROD-05,17.695307686563535,30.091343281789907,0.0,57,311,13.566580643713886,R2
2025-09-10 06:14:41.712752,VDI-PROD-05,63.39119550498291,64.7553740576868,0.0,53,238,16.499272427719486,HQ
2025-09-10 06:09:41.712752,VDI-PROD-03,33.783932728509825,33.54882403539561,0.0,60,291,14.693636833279236,O2
2025-09-10 06:04:41.712752,VDI-PROD-04,37.26632124712573,30.916412648672786,0.0,64,269,16.630299933354628,R2
2025-09-10 05:59:41.712752,VDI-PROD-05,20.262555137538488,47.000655226213176,0.0,49,402,17.806606339231497,R2
2025-09-10 05:54:41.712752,VDI-PROD-02,38.690419206757895,26.65034145481033,0.0,55,309,15.548606759028722,R2
2025-09-10 05:49:41.712752,VDI-PROD-02,29.18602083250838,31.636851172607003,0.0,66,291,16.30947916359012,R1
2025-09-10 05:44:41.712752,VDI-PROD-04,6.050646751040091,34.158410084412,0.0,68,283,19.052487363428423,R3
2025-09-10 05:39:41.712752,VDI-PROD-05,26.279216913513253,40.660833832116495,0.0,61,350,13.376273877175137,R2
2025-09-10 05:34:41.712752,VDI-PROD-05,21.040216311791625,26.16632929303232,0.0,45,381,17.145268691914378,HQ
2025-09-10 05:29:41.712752,VDI-PROD-02,33.32983283470258,37.26049647002163,0.0,57,288,16.749934740748913,O2
2025-09-10 05:24:41.712752,VDI-PROD-04,43.080847593228924,36.53634494098566,0.0,59,298,17.48495890530935,R3
2025-09-10 05:19:41.712752,VDI-PROD-03,52.18183397999089,27.9078940909556,0.0,67,308,19.606196315863432,O2
2025-09-10 05:14:41.712752,VDI-PROD-01,37.62617138932243,29.7429220442958,0.0,55,259,13.879729570795673,DC1
2025-09-10 05:09:41.712752,VDI-PROD-03,25.337065766454977,43.6661616343194,0.0,68,310,14.51632552768595,DC1
2025-09-10 05:04:41.712752,VDI-PROD-02,16.210878226958222,56.71212696937798,0.0,64,273,13.308448888392764,R3
2025-09-10 04:59:41.712752,VDI-PROD-05,39.8670748210557,29.791607987378427,0.0,58,335,15.373334339645686,R3
2025-09-10 04:54:41.712752,VDI-PROD-05,21.39124027301734,32.17201164071167,0.0,57,398,14.315354328532425,O1
2025-09-10 04:49:41.712752,VDI-PROD-05,33.54724460776927,26.306504475183996,0.0,57,259,14.262244258462509,R1
2025-09-10 04:44:41.712752,VDI-PROD-02,49.287430188877266,37.96873879914051,0.0,62,277,20.942867015387368,O1
2025-09-10 04:39:41.712752,VDI-PROD-01,35.52351696983873,34.2330572175749,0.0,58,412,16.152290002133327,DC2
2025-09-10 04:34:41.712752,VDI-PROD-03,19.034105874647317,54.48822825582849,0.0,60,304,16.837211627920905,DC2
2025-09-10 04:29:41.712752,VDI-PROD-04,44.60367391025238,26.238985478754053,0.0,53,211,13.790891763915095,O2
2025-09-10 04:24:41.712752,VDI-PROD-02,33.23451638420197,25.72765991254236,0.0,61,243,16.49694322271327,R3
2025-09-10 04:19:41.712752,VDI-PROD-03,33.93998178651105,30.56759821598152,0.0,59,351,14.575730311533928,DC1
2025-09-10 04:14:41.712752,VDI-PROD-01,33.75465509856486,41.813405473927716,0.0,54,250,12.504049155504433,O1
2025-09-10 04:09:41.712752,VDI-PROD-03,31.44787844450507,25.71863491524211,0.0,63,288,13.313108307233817,O2
2025-09-10 04:04:41.712752,VDI-PROD-01,51.096926825964914,60.42870721404986,0.0,60,263,17.38560543992957,DC1
2025-09-10 03:59:41.712752,VDI-PROD-03,30.014837415540143,28.527434541386405,0.0,53,368,17.89085650731145,O2
2025-09-10 03:54:41.712752,VDI-PROD-04,32.30447480554545,25.051801027016467,0.0,56,229,12.702966570042232,O1
2025-09-10 03:49:41.712752,VDI-PROD-03,45.82102048451981,27.28199591146607,0.0,58,293,17.314644464892687,R2
2025-09-10 03:44:41.712752,VDI-PROD-03,37.270419601602654,41.13371823242457,0.0,60,349,13.68568475969525,DC2
2025-09-10 03:39:41.712752,VDI-PROD-01,9.835793202769839,24.423880366334558,0.0,60,315,16.870613906770213,R1
2025-09-10 03:34:41.712752,VDI-PROD-04,29.398039884834606,31.18810853897666,0.0,57,265,16.157284276106914,DC2
2025-09-10 03:29:41.712752,VDI-PROD-02,82.93423730147552,57.165710949374045,0.0,59,254,13.193134472897082,R1
2025-09-10 03:24:41.712752,VDI-PROD-03,38.75625272283042,36.479686544912774,0.0,61,247,14.733481967961481,DC2
2025-09-10 03:19:41.712752,VDI-PROD-03,39.571320928393384,34.0039016425764,0.0,69,238,16.340643318442066,HQ
2025-09-10 03:14:41.712752,VDI-PROD-02,26.385648860536232,45.14815706756496,0.0,57,308,18.023166353501786,R1
2025-09-10 03:09:41.712752,VDI-PROD-04,27.096711714398925,41.39877787739383,0.0,60,315,14.92981232583091,R2
2025-09-10 03:04:41.712752,VDI-PROD-04,25.033465482267044,28.431422541654456,0.0,55,260,13.387731633029524,DC2
2025-09-10 02:59:41.712752,VDI-PROD-02,30.93905793381932,34.93060123377636,0.0,53,258,17.888036367868878,HQ
2025-09-10 02:54:41.712752,VDI-PROD-04,34.75612460119758,45.69095136622269,0.0,57,295,16.137696163790512,R1
2025-09-10 02:49:41.712752,VDI-PROD-01,41.69011751001194,23.71455904602054,0.0,59,372,15.609570404593429,HQ
2025-09-10 02:44:41.712752,VDI-PROD-05,33.802777737893194,38.57839337167141,0.0,56,325,17.18407411223116,HQ
2025-09-10 02:39:41.712752,VDI-PROD-01,25.404275845385925,41.71383448945694,0.0,64,261,14.888454613847946,DC1
2025-09-10 02:34:41.712752,VDI-PROD-04,17.171408218212775,21.738788050070582,0.0,56,298,16.073017429176105,R3
2025-09-10 02:29:41.712752,VDI-PROD-02,22.38651679790009,49.41123830150499,0.0,68,255,13.07382261283168,R3
2025-09-10 02:24:41.712752,VDI-PROD-05,22.22745834576565,45.47114836126147,0.0,56,293,13.280787127652397,DC1
2025-09-10 02:19:41.712752,VDI-PROD-01,19.563372299164158,33.99554225441945,0.0,63,321,14.56205981176735,R3
2025-09-10 02:14:41.712752,VDI-PROD-01,28.445710686561775,40.754183073674376,0.0,53,407,12.14123071888263,R2
2025-09-10 02:09:41.712752,VDI-PROD-04,42.96096782926706,41.957039040053445,0.0,55,306,14.676000923226027,DC2
2025-09-10 02:04:41.712752,VDI-PROD-04,35.69525942631457,36.941846002414174,0.0,58,331,17.863465523046973,R2
2025-09-10 01:59:41.712752,VDI-PROD-05,23.149558309511644,26.596390100156512,0.0,61,395,15.57260118473124,R3
2025-09-10 01:54:41.712752,VDI-PROD-05,32.23512997002856,28.32437321658407,0.0,61,278,14.74404858506642,R3
2025-09-10 01:49:41.712752,VDI-PROD-01,14.693283174318205,34.07462220896198,0.0,62,269,16.785793238757908,R2
2025-09-10 01:44:41.712752,VDI-PROD-03,34.108215724434075,22.96012997518625,0.0,55,282,15.509095177502314,DC1
2025-09-10 01:39:41.712752,VDI-PROD-02,30.047141053071094,27.796678441534745,0.0,57,251,14.99143887157455,HQ
2025-09-10 01:34:41.712752,VDI-PROD-01,29.554320312121458,20.514274142676825,0.0,62,285,13.773646843115646,O1
2025-09-10 01:29:41.712752,VDI-PROD-02,24.566508784133482,39.418814725603134,0.0,57,311,13.07425022632323,O1
2025-09-10 01:24:41.712752,VDI-PROD-01,30.509448514595686,33.96215260750251,0.0,55,219,14.755123819244037,DC2
2025-09-10 01:19:41.712752,VDI-PROD-04,34.82660844320695,30.337171997662168,0.0,64,334,20.026640965700487,DC2
2025-09-10 01:14:41.712752,VDI-PROD-04,34.83210851936907,16.822800557824213,0.0,60,363,13.128237063563986,O1
2025-09-10 01:09:41.712752,VDI-PROD-03,34.5370012943427,33.514366349347185,0.0,57,206,15.03068459034304,DC2
2025-09-10 01:04:41.712752,VDI-PROD-04,17.48014345959654,25.265982220417182,0.0,58,317,12.250241859853475,R1
2025-09-10 00:59:41.712752,VDI-PROD-04,15.535540951043899,36.21689430280106,0.0,63,276,13.805440180150123,R1
2025-09-10 00:54:41.712752,VDI-PROD-04,39.69562784636804,37.76438590333615,0.0,54,320,12.422975045634077,R3
2025-09-10 00:49:41.712752,VDI-PROD-02,28.088800382636094,35.05808586526834,0.0,55,238,15.267762213920642,DC1
2025-09-10 00:44:41.712752,VDI-PROD-04,65.85121658584993,57.277341295909444,0.0,67,270,15.714609657757375,R3
2025-09-10 00:39:41.712752,VDI-PROD-05,24.78199414296423,27.688446485448836,0.0,61,336,13.343870635035191,DC1
2025-09-10 00:34:41.712752,VDI-PROD-04,35.81081625316876,52.77674896943044,0.0,52,341,16.791816393963344,DC2
2025-09-10 00:29:41.712752,VDI-PROD-01,58.192661971588535,49.42129730430101,0.0,59,368,14.042990769630402,DC1
2025-09-10 00:24:41.712752,VDI-PROD-03,44.465458811280634,46.155139976512984,0.0,62,281,13.761683541529866,R3
2025-09-10 00:19:41.712752,VDI-PROD-01,36.951273139938095,41.139810092649554,0.0,71,179,17.76914255365918,R2
2025-09-10 00:14:41.712752,VDI-PROD-03,29.525031161829293,35.75341101414203,0.0,59,388,19.02772077265511,R1
2025-09-10 00:09:41.712752,VDI-PROD-04,36.099368594088475,34.833230742598616,0.0,53,286,18.717606857091766,HQ
2025-09-10 00:04:41.712752,VDI-PROD-05,32.838860571677,28.368042951616424,0.0,59,304,16.899270751532203,DC2
2025-09-09 23:59:41.712752,VDI-PROD-01,24.953855778079514,45.15499980483826,0.0,59,341,15.78125229878687,R1
2025-09-09 23:54:41.712752,VDI-PROD-05,56.94091281225354,29.067368877687706,0.0,66,327,13.786876468287721,R1
2025-09-09 23:49:41.712752,VDI-PROD-02,39.18270868249697,44.8780366587159,0.0,49,248,14.844923949868251,DC1
2025-09-09 23:44:41.712752,VDI-PROD-03,12.670029667587137,29.569840238112775,0.0,48,433,17.07270657823487,HQ
2025-09-09 23:39:41.712752,VDI-PROD-05,33.21026535124627,19.58982495663257,0.0,57,218,15.198437483717804,DC2
2025-09-09 23:34:41.712752,VDI-PROD-05,38.404405952479415,24.31234619943867,0.0,53,312,11.870074699005256,DC1
2025-09-09 23:29:41.712752,VDI-PROD-05,24.189658580265707,44.64671103121101,0.0,59,308,13.189644234458143,DC2
2025-09-09 23:24:41.712752,VDI-PROD-01,31.932932071283815,41.57461971673172,0.0,54,211,15.482226672193919,R1
2025-09-09 23:19:41.712752,VDI-PROD-04,38.31785361002356,44.22807858624854,0.0,59,347,14.245027761358518,R3
2025-09-09 23:14:41.712752,VDI-PROD-05,21.914809058130118,38.93038133784272,0.0,51,256,17.191628067474547,HQ
2025-09-09 23:09:41.712752,VDI-PROD-02,19.248006205110762,42.47939639665617,0.0,50,295,13.575572217871592,O2
2025-09-09 23:04:41.712752,VDI-PROD-01,40.6781088783751,39.11840226399129,0.0,60,332,17.383682308707186,O1
2025-09-09 22:59:41.712752,VDI-PROD-04,25.576294581756674,25.037875263290463,0.0,58,348,15.317415748133413,R1
2025-09-09 22:54:41.712752,VDI-PROD-03,20.560579749844706,41.00702659261995,0.0,54,254,15.846687016161166,R1
2025-09-09 22:49:41.712752,VDI-PROD-01,38.13270695223804,31.63205739775348,0.0,56,193,16.39950507214696,DC1
2025-09-09 22:44:41.712752,VDI-PROD-03,32.461062575554884,24.131926644728587,0.0,56,294,15.589686795938515,HQ
2025-09-09 22:39:41.712752,VDI-PROD-03,43.72914466812425,38.12166362806372,0.0,58,305,12.380555690235052,HQ
2025-09-09 22:34:41.712752,VDI-PROD-05,39.65180892750284,25.581908203027602,0.0,57,239,14.967261086657597,O1
2025-09-09 22:29:41.712752,VDI-PROD-05,19.74313457184402,60.627811583982265,0.0,61,213,15.211643354111072,DC2
2025-09-09 22:24:41.712752,VDI-PROD-02,46.736048156350094,32.900529383245164,0.0,58,218,13.822595875362014,O1
2025-09-09 22:19:41.712752,VDI-PROD-01,25.935981236923233,33.18527368754607,0.0,55,256,17.519679201022765,R3
2025-09-09 22:14:41.712752,VDI-PROD-02,22.386535834798654,16.666920628147533,0.0,63,294,15.584004251702781,HQ
2025-09-09 22:09:41.712752,VDI-PROD-02,26.42040971864865,33.594734167592335,0.0,57,262,13.402747118595407,O2
2025-09-09 22:04:41.712752,VDI-PROD-03,36.73940792439865,23.11414569341414,0.0,59,228,16.147537701851842,O1
2025-09-09 21:59:41.712752,VDI-PROD-04,28.637480989466823,29.627931528332674,0.0,60,279,10.949664933307023,HQ
2025-09-09 21:54:41.712752,VDI-PROD-01,47.91394337571343,48.46994818844265,0.0,54,295,19.47948778821076,R1
2025-09-09 21:49:41.712752,VDI-PROD-03,43.68335622265603,51.02276554493544,0.0,64,338,14.086529769484937,O2
2025-09-09 21:44:41.712752,VDI-PROD-02,42.286375850065326,32.85355298869052,0.0,56,358,12.849177293696723,DC1
2025-09-09 21:39:41.712752,VDI-PROD-03,34.490429200270135,10.0,0.0,67,325,15.316335095771022,O1
2025-09-09 21:34:41.712752,VDI-PROD-05,34.21414225559779,30.84125661836769,0.0,68,333,15.599585045912406,R1
2025-09-09 21:29:41.712752,VDI-PROD-01,19.42437034915602,35.69214837137296,0.0,70,241,13.2814448299308,DC1
2025-09-09 21:24:41.712752,VDI-PROD-03,27.404150109098012,43.834115323253286,0.0,56,276,14.6092274917479,DC1
2025-09-09 21:19:41.712752,VDI-PROD-04,31.60136775337829,42.79495709314804,0.0,71,286,18.432355514152416,R2
2025-09-09 21:14:41.712752,VDI-PROD-03,36.04569685812662,30.86376599324842,0.0,67,263,16.07282361442317,O1
2025-09-09 21:09:41.712752,VDI-PROD-03,15.945336769156324,29.262439316087224,0.0,59,274,16.415351477575758,HQ
2025-09-09 21:04:41.712752,VDI-PROD-02,22.3543667890221,46.33889525736858,0.0,52,244,15.918684977249574,DC2
2025-09-09 20:59:41.712752,VDI-PROD-05,58.7981710722513,65.74475799851487,0.0,122,644,30.439763781686125,R3
2025-09-09 20:54:41.712752,VDI-PROD-04,60.01196925054191,75.75825700416141,0.0,126,561,28.808258431723807,DC2
2025-09-09 20:49:41.712752,VDI-PROD-05,58.932468800050195,74.40753747082395,0.0,117,608,32.06404891690485,R2
2025-09-09 20:44:41.712752,VDI-PROD-02,66.51485305318516,76.17626123035028,0.0,122,520,34.210167990326944,DC2
2025-09-09 20:39:41.712752,VDI-PROD-05,58.999135341002344,69.30473714227026,0.0,114,628,27.793044192428216,R1
2025-09-09 20:34:41.712752,VDI-PROD-01,61.52079102992519,75.200660579442,0.0,114,546,28.22154968397889,R2
2025-09-09 20:29:41.712752,VDI-PROD-01,62.24035094095714,73.24523661819767,0.0,116,518,28.658166314438944,R3
2025-09-09 20:24:41.712752,VDI-PROD-05,59.71960449922914,58.66329288214396,0.0,117,676,32.58592967942713,O2
2025-09-09 20:19:41.712752,VDI-PROD-04,64.14717873808483,57.44367974196557,0.0,109,670,28.73235499364329,HQ
2025-09-09 20:14:41.712752,VDI-PROD-05,61.537513292861064,54.88403717887827,0.0,124,584,30.97026170575395,R1
2025-09-09 20:09:41.712752,VDI-PROD-04,52.55837234441838,67.80049363417463,0.0,122,576,31.643803281489436,R2
2025-09-09 20:04:41.712752,VDI-PROD-03,61.63092328521391,70.17379579790347,0.0,114,651,31.522033080967578,R1
2025-09-09 19:59:41.712752,VDI-PROD-04,53.506725154079696,71.65933179816629,0.0,124,540,33.524263188869874,R2
